Store,Dept,Date,Weekly_Sales,IsHoliday
2,1,23/12/2011,75779.45,FALSE
2,1,30/12/2011,31246.27,TRUE
2,1,6/1/12,20481.45,FALSE
2,1,13/01/2012,21569.9,FALSE
2,1,20/01/2012,23397.02,FALSE
2,1,27/01/2012,22833.08,FALSE
2,1,3/2/12,28813.06,FALSE
2,1,10/2/12,41247.02,TRUE
2,1,17/02/2012,77394.09,FALSE
2,1,24/02/2012,25613.67,FALSE
2,1,2/3/12,25556.15,FALSE
2,1,9/3/12,26173.93,FALSE
2,1,16/03/2012,27320.08,FALSE
2,1,23/03/2012,29868.82,FALSE
2,1,30/03/2012,37052.68,FALSE
2,1,6/4/12,75970.97,FALSE
2,1,13/04/2012,56093.13,FALSE
2,1,20/04/2012,22568.57,FALSE
2,1,27/04/2012,22414.38,FALSE
2,1,4/5/12,22711.04,FALSE
2,1,11/5/12,25661.21,FALSE
2,1,18/05/2012,25982.7,FALSE
2,1,25/05/2012,23561.25,FALSE
2,1,1/6/12,23076.47,FALSE
2,1,8/6/12,24826.25,FALSE
2,1,15/06/2012,24016.43,FALSE
2,1,22/06/2012,24155.67,FALSE
2,1,29/06/2012,23580.74,FALSE
2,1,6/7/12,24052.7,FALSE
2,1,13/07/2012,23148.57,FALSE
2,1,20/07/2012,23813.13,FALSE
2,1,27/07/2012,23025.51,FALSE
2,1,3/8/12,22851.99,FALSE
2,1,10/8/12,23261.95,FALSE
2,1,17/08/2012,24793.54,FALSE
2,1,24/08/2012,22839.77,FALSE
2,1,31/08/2012,25343.45,FALSE
2,1,7/9/12,25270.06,TRUE
2,1,14/09/2012,26435.2,FALSE
2,1,21/09/2012,26303.04,FALSE
2,1,28/09/2012,27159.07,FALSE
2,1,5/10/12,30789.27,FALSE
2,1,12/10/12,34070,FALSE
2,1,19/10/2012,35897.95,FALSE
2,1,26/10/2012,41615.24,FALSE
2,2,5/2/10,74661.16,FALSE
2,2,12/2/10,65487.46,TRUE
2,2,19/02/2010,70853.58,FALSE
2,2,26/02/2010,64963.9,FALSE
2,2,5/3/10,68428.64,FALSE
2,2,12/3/10,66622.03,FALSE
2,2,19/03/2010,64307.01,FALSE
2,2,26/03/2010,59770.18,FALSE
2,2,2/4/10,68286.2,FALSE
2,2,9/4/10,64295.22,FALSE
2,2,16/04/2010,65172.2,FALSE
2,2,23/04/2010,66471.86,FALSE
2,2,30/04/2010,65054.02,FALSE
2,2,7/5/10,68976.37,FALSE
2,2,14/05/2010,62666.91,FALSE
2,2,21/05/2010,69699.5,FALSE
2,2,28/05/2010,68750.86,FALSE
2,2,4/6/10,68994.35,FALSE
2,2,11/6/10,72603.29,FALSE
2,2,18/06/2010,69633.65,FALSE
2,2,25/06/2010,68587.69,FALSE
2,2,2/7/10,72107.47,FALSE
2,2,9/7/10,66045.13,FALSE
2,2,16/07/2010,69430.49,FALSE
2,2,23/07/2010,66465.49,FALSE
2,2,30/07/2010,67829.52,FALSE
2,2,6/8/10,69920.91,FALSE
2,2,13/08/2010,69947,FALSE
2,2,20/08/2010,69472.79,FALSE
2,2,27/08/2010,69300.7,FALSE
2,2,3/9/10,70081.13,FALSE
2,2,10/9/10,65663.65,TRUE
2,2,17/09/2010,64649.52,FALSE
2,2,24/09/2010,65789.27,FALSE
2,2,1/10/10,66423.44,FALSE
2,2,8/10/10,64252.04,FALSE
2,2,15/10/2010,63597.23,FALSE
2,2,22/10/2010,62810.47,FALSE
2,2,29/10/2010,63125.76,FALSE
2,2,5/11/10,64267.74,FALSE
2,2,12/11/10,62367.28,FALSE
2,2,19/11/2010,65120.69,FALSE
2,2,26/11/2010,66864.2,TRUE
2,2,3/12/10,62758.12,FALSE
2,2,10/12/10,66513.13,FALSE
2,2,17/12/2010,74559.82,FALSE
2,2,24/12/2010,91738.44,FALSE
2,2,31/12/2010,55375.52,TRUE
2,2,7/1/11,62974.44,FALSE
2,2,14/01/2011,56606.3,FALSE
2,2,21/01/2011,62126.32,FALSE
2,2,28/01/2011,59940.76,FALSE
2,2,4/2/11,60069.23,FALSE
2,2,11/2/11,70619.64,TRUE
2,2,18/02/2011,69487.17,FALSE
2,2,25/02/2011,65829.84,FALSE
2,2,4/3/11,70042.14,FALSE
2,2,11/3/11,67898.82,FALSE
2,2,18/03/2011,64567.4,FALSE
2,2,25/03/2011,60715.5,FALSE
2,2,1/4/11,65018.79,FALSE
2,2,8/4/11,61878.07,FALSE
2,2,15/04/2011,62959.75,FALSE
2,2,22/04/2011,64738.13,FALSE
2,2,29/04/2011,62751.61,FALSE
2,2,6/5/11,63235.76,FALSE
2,2,13/05/2011,62941.61,FALSE
2,2,20/05/2011,61960.83,FALSE
2,2,27/05/2011,64755.07,FALSE
2,2,3/6/11,65848.98,FALSE
2,2,10/6/11,66831.49,FALSE
2,2,17/06/2011,66648.26,FALSE
2,2,24/06/2011,61507.28,FALSE
2,2,1/7/11,64838.42,FALSE
2,2,8/7/11,64206.49,FALSE
2,2,15/07/2011,63850.33,FALSE
2,2,22/07/2011,64188.7,FALSE
2,2,29/07/2011,62022.55,FALSE
2,2,5/8/11,67755.05,FALSE
2,2,12/8/11,66849.04,FALSE
2,2,19/08/2011,67360.35,FALSE
2,2,26/08/2011,69418.62,FALSE
2,2,2/9/11,66006.89,FALSE
2,2,9/9/11,60703.72,TRUE
2,2,16/09/2011,59135.08,FALSE
2,2,23/09/2011,61107.02,FALSE
2,2,30/09/2011,61698.6,FALSE
2,2,7/10/11,64978.04,FALSE
2,2,14/10/2011,62476.91,FALSE
2,2,21/10/2011,60669.07,FALSE
2,2,28/10/2011,59276.11,FALSE
2,2,4/11/11,65483.49,FALSE
2,2,11/11/11,61463.38,FALSE
2,2,18/11/2011,61442.83,FALSE
2,2,25/11/2011,64808.41,TRUE
2,2,2/12/11,60333.21,FALSE
2,2,9/12/11,66160.47,FALSE
2,2,16/12/2011,73364.19,FALSE
2,2,23/12/2011,93511.03,FALSE
2,2,30/12/2011,57846.27,TRUE
2,2,6/1/12,64877.05,FALSE
2,2,13/01/2012,62505.79,FALSE
2,2,20/01/2012,61438.15,FALSE
2,2,27/01/2012,58151.34,FALSE
2,2,3/2/12,71322.01,FALSE
2,2,10/2/12,69165.6,TRUE
2,2,17/02/2012,70027.01,FALSE
2,2,24/02/2012,66451.66,FALSE
2,2,2/3/12,70768.55,FALSE
2,2,9/3/12,66870.9,FALSE
2,2,16/03/2012,68851.41,FALSE
2,2,23/03/2012,63447.81,FALSE
2,2,30/03/2012,63778.8,FALSE
2,2,6/4/12,70382.23,FALSE
2,2,13/04/2012,61390.48,FALSE
2,2,20/04/2012,67363.12,FALSE
2,2,27/04/2012,61562.95,FALSE
2,2,4/5/12,67046.93,FALSE
2,2,11/5/12,61750.11,FALSE
2,2,18/05/2012,63948.19,FALSE
2,2,25/05/2012,66419.23,FALSE
2,2,1/6/12,64912.65,FALSE
2,2,8/6/12,70841.55,FALSE
2,2,15/06/2012,66904.1,FALSE
2,2,22/06/2012,68915.17,FALSE
2,2,29/06/2012,66611.66,FALSE
2,2,6/7/12,70409.25,FALSE
2,2,13/07/2012,65225.27,FALSE
2,2,20/07/2012,65537.3,FALSE
2,2,27/07/2012,66605.41,FALSE
2,2,3/8/12,69431.69,FALSE
2,2,10/8/12,67146.39,FALSE
2,2,17/08/2012,68857.79,FALSE
2,2,24/08/2012,68175.69,FALSE
2,2,31/08/2012,72899.98,FALSE
2,2,7/9/12,66273.96,TRUE
2,2,14/09/2012,63984.36,FALSE
2,2,21/09/2012,66350.75,FALSE
2,2,28/09/2012,61500.04,FALSE
2,2,5/10/12,67497.08,FALSE
2,2,12/10/12,59664.89,FALSE
2,2,19/10/2012,64137.69,FALSE
2,2,26/10/2012,62475.44,FALSE
2,3,5/2/10,16873.2,FALSE
2,3,12/2/10,13821.01,TRUE
2,3,19/02/2010,14607.28,FALSE
2,3,26/02/2010,15635.95,FALSE
2,3,5/3/10,14895.96,FALSE
2,3,12/3/10,13061.56,FALSE
2,3,19/03/2010,10394.28,FALSE
2,3,26/03/2010,12406.44,FALSE
2,3,2/4/10,13404.23,FALSE
2,3,9/4/10,12873.09,FALSE
2,3,16/04/2010,11547.5,FALSE
2,3,23/04/2010,11862.26,FALSE
2,3,30/04/2010,11867.75,FALSE
2,3,7/5/10,12060.55,FALSE
2,3,14/05/2010,10855.62,FALSE
2,3,21/05/2010,11486.91,FALSE
2,3,28/05/2010,9264.33,FALSE
2,3,4/6/10,11859.68,FALSE
2,3,11/6/10,12166.23,FALSE
2,3,18/06/2010,10593.34,FALSE
2,3,25/06/2010,10615.94,FALSE
2,3,2/7/10,11663.03,FALSE
2,3,9/7/10,13839.77,FALSE
2,3,16/07/2010,21138.74,FALSE
2,3,23/07/2010,25107.25,FALSE
2,3,30/07/2010,34165.46,FALSE
2,3,6/8/10,41201.05,FALSE
2,3,13/08/2010,44340.16,FALSE
2,3,20/08/2010,67235.4,FALSE
2,3,27/08/2010,66752.04,FALSE
2,3,3/9/10,27296.57,FALSE
2,3,10/9/10,16018.45,TRUE
2,3,17/09/2010,14566.42,FALSE
2,3,24/09/2010,12302.36,FALSE
2,3,1/10/10,12390.87,FALSE
2,3,8/10/10,14480.96,FALSE
2,3,15/10/2010,11490.78,FALSE
2,3,22/10/2010,11462.89,FALSE
2,3,29/10/2010,11236.1,FALSE
2,3,5/11/10,12098.73,FALSE
2,3,12/11/10,11819.73,FALSE
2,3,19/11/2010,11233.22,FALSE
2,3,26/11/2010,15224.16,TRUE
2,3,3/12/10,15463.76,FALSE
2,3,10/12/10,16072.07,FALSE
2,3,17/12/2010,18194.58,FALSE
2,3,24/12/2010,21725.62,FALSE
2,3,31/12/2010,8846.2,TRUE
2,3,7/1/11,14936.37,FALSE
2,3,14/01/2011,12698.84,FALSE
2,3,21/01/2011,17268.17,FALSE
2,3,28/01/2011,13959.9,FALSE
2,3,4/2/11,12058.12,FALSE
2,3,11/2/11,12593.04,TRUE
2,3,18/02/2011,11999.17,FALSE
2,3,25/02/2011,11936.79,FALSE
2,3,4/3/11,12597.45,FALSE
2,3,11/3/11,11247.41,FALSE
2,3,18/03/2011,9122.49,FALSE
2,3,25/03/2011,10075.46,FALSE
2,3,1/4/11,10844.24,FALSE
2,3,8/4/11,11858.62,FALSE
2,3,15/04/2011,11079.28,FALSE
2,3,22/04/2011,11080.5,FALSE
2,3,29/04/2011,10716.84,FALSE
2,3,6/5/11,12299.04,FALSE
2,3,13/05/2011,11231.21,FALSE
2,3,20/05/2011,10788,FALSE
2,3,27/05/2011,10729.48,FALSE
2,3,3/6/11,11452.62,FALSE
2,3,10/6/11,10424.01,FALSE
2,3,17/06/2011,10714.53,FALSE
2,3,24/06/2011,10950.77,FALSE
2,3,1/7/11,10217.77,FALSE
2,3,8/7/11,11795.66,FALSE
2,3,15/07/2011,20035.43,FALSE
2,3,22/07/2011,26963.83,FALSE
2,3,29/07/2011,31299.26,FALSE
2,3,5/8/11,41720.49,FALSE
2,3,12/8/11,49828.06,FALSE
2,3,19/08/2011,68674.69,FALSE
2,3,26/08/2011,62742.35,FALSE
2,3,2/9/11,28003.45,FALSE
2,3,9/9/11,15159.24,TRUE
2,3,16/09/2011,13413.93,FALSE
2,3,23/09/2011,12265.92,FALSE
2,3,30/09/2011,12315.2,FALSE
2,3,7/10/11,13716.81,FALSE
2,3,14/10/2011,12920.6,FALSE
2,3,21/10/2011,11464.09,FALSE
2,3,28/10/2011,10871.46,FALSE
2,3,4/11/11,11071.88,FALSE
2,3,11/11/11,11931.19,FALSE
2,3,18/11/2011,11235.57,FALSE
2,3,25/11/2011,12113.22,TRUE
2,3,2/12/11,15569.24,FALSE
2,3,9/12/11,16138.7,FALSE
2,3,16/12/2011,18683.18,FALSE
2,3,23/12/2011,21480.34,FALSE
2,3,30/12/2011,11918.71,TRUE
2,3,6/1/12,15893.39,FALSE
2,3,13/01/2012,15678.49,FALSE
2,3,20/01/2012,17817.46,FALSE
2,3,27/01/2012,15066.45,FALSE
2,3,3/2/12,14335.61,FALSE
2,3,10/2/12,15069.79,TRUE
2,3,17/02/2012,15257.84,FALSE
2,3,24/02/2012,13625.47,FALSE
2,3,2/3/12,13030.26,FALSE
2,3,9/3/12,12444.21,FALSE
2,3,16/03/2012,10209.02,FALSE
2,3,23/03/2012,9597.16,FALSE
2,3,30/03/2012,11410.07,FALSE
2,3,6/4/12,11303,FALSE
2,3,13/04/2012,10047.71,FALSE
2,3,20/04/2012,11178.49,FALSE
2,3,27/04/2012,10419.11,FALSE
2,3,4/5/12,11844.62,FALSE
2,3,11/5/12,11867.42,FALSE
2,3,18/05/2012,10591.94,FALSE
2,3,25/05/2012,10441.51,FALSE
2,3,1/6/12,10794.48,FALSE
2,3,8/6/12,11372.41,FALSE
2,3,15/06/2012,11664.56,FALSE
2,3,22/06/2012,10858.12,FALSE
2,3,29/06/2012,10099.07,FALSE
2,3,6/7/12,12846.88,FALSE
2,3,13/07/2012,20595.14,FALSE
2,3,20/07/2012,26353.05,FALSE
2,3,27/07/2012,27903.18,FALSE
2,3,3/8/12,36066,FALSE
2,3,10/8/12,40642.61,FALSE
2,3,17/08/2012,50717.3,FALSE
2,3,24/08/2012,66388.36,FALSE
2,3,31/08/2012,59695.45,FALSE
2,3,7/9/12,23422,TRUE
2,3,14/09/2012,15121.83,FALSE
2,3,21/09/2012,12237.04,FALSE
2,3,28/09/2012,12693.54,FALSE
2,3,5/10/12,12011.64,FALSE
2,3,12/10/12,10833.86,FALSE
2,3,19/10/2012,11239.25,FALSE
2,3,26/10/2012,10731.67,FALSE
2,4,5/2/10,47681.96,FALSE
2,4,12/2/10,44197.95,TRUE
2,4,19/02/2010,46131.14,FALSE
2,4,26/02/2010,42126.71,FALSE
2,4,5/3/10,46937.81,FALSE
2,4,12/3/10,42489.21,FALSE
2,4,19/03/2010,44622.56,FALSE
2,4,26/03/2010,41455.34,FALSE
2,4,2/4/10,47951.76,FALSE
2,4,9/4/10,45280.89,FALSE
2,4,16/04/2010,43463.55,FALSE
2,4,23/04/2010,43703.76,FALSE
2,4,30/04/2010,42829.7,FALSE
2,4,7/5/10,47486.4,FALSE
2,4,14/05/2010,43466.84,FALSE
2,4,21/05/2010,45303.34,FALSE
2,4,28/05/2010,49046.81,FALSE
2,4,4/6/10,49732.37,FALSE
2,4,11/6/10,45485.63,FALSE
2,4,18/06/2010,46855.87,FALSE
2,4,25/06/2010,43272.19,FALSE
2,4,2/7/10,49043.02,FALSE
2,4,9/7/10,47787.07,FALSE
2,4,16/07/2010,46002.41,FALSE
2,4,23/07/2010,44645.34,FALSE
2,4,30/07/2010,45238.73,FALSE
2,4,6/8/10,49676.14,FALSE
2,4,13/08/2010,46682.77,FALSE
2,4,20/08/2010,50224.42,FALSE
2,4,27/08/2010,45934.74,FALSE
2,4,3/9/10,48202.94,FALSE
2,4,10/9/10,45649,TRUE
2,4,17/09/2010,43583.12,FALSE
2,4,24/09/2010,43343.92,FALSE
2,4,1/10/10,44705.44,FALSE
2,4,8/10/10,45818.11,FALSE
2,4,15/10/2010,44807.3,FALSE
2,4,22/10/2010,42886.13,FALSE
2,4,29/10/2010,44921.82,FALSE
2,4,5/11/10,47784.77,FALSE
2,4,12/11/10,46147.8,FALSE
2,4,19/11/2010,51524.46,FALSE
2,4,26/11/2010,60904.49,TRUE
2,4,3/12/10,45630.41,FALSE
2,4,10/12/10,48045.66,FALSE
2,4,17/12/2010,50651.28,FALSE
2,4,24/12/2010,62586.93,FALSE
2,4,31/12/2010,46856.39,TRUE
2,4,7/1/11,46972.35,FALSE
2,4,14/01/2011,44945.65,FALSE
2,4,21/01/2011,45875.56,FALSE
2,4,28/01/2011,43907.78,FALSE
2,4,4/2/11,46231.68,FALSE
2,4,11/2/11,50238.23,TRUE
2,4,18/02/2011,45097.36,FALSE
2,4,25/02/2011,43477.94,FALSE
2,4,4/3/11,46965.84,FALSE
2,4,11/3/11,44569.04,FALSE
2,4,18/03/2011,43150.07,FALSE
2,4,25/03/2011,40662.41,FALSE
2,4,1/4/11,42467.97,FALSE
2,4,8/4/11,42165,FALSE
2,4,15/04/2011,40774.05,FALSE
2,4,22/04/2011,43827.02,FALSE
2,4,29/04/2011,42103.64,FALSE
2,4,6/5/11,43952.85,FALSE
2,4,13/05/2011,41947.23,FALSE
2,4,20/05/2011,41425.37,FALSE
2,4,27/05/2011,44543.25,FALSE
2,4,3/6/11,46983.09,FALSE
2,4,10/6/11,43837.33,FALSE
2,4,17/06/2011,43157.75,FALSE
2,4,24/06/2011,41438.81,FALSE
2,4,1/7/11,46307.86,FALSE
2,4,8/7/11,44431.5,FALSE
2,4,15/07/2011,41935.9,FALSE
2,4,22/07/2011,42379.14,FALSE
2,4,29/07/2011,42761.1,FALSE
2,4,5/8/11,46332.58,FALSE
2,4,12/8/11,45898.36,FALSE
2,4,19/08/2011,48759.46,FALSE
2,4,26/08/2011,44929.7,FALSE
2,4,2/9/11,43831.31,FALSE
2,4,9/9/11,43054.31,TRUE
2,4,16/09/2011,42110.79,FALSE
2,4,23/09/2011,41290.33,FALSE
2,4,30/09/2011,42514.19,FALSE
2,4,7/10/11,45904.51,FALSE
2,4,14/10/2011,41842.76,FALSE
2,4,21/10/2011,41549.8,FALSE
2,4,28/10/2011,41105.97,FALSE
2,4,4/11/11,45378.96,FALSE
2,4,11/11/11,44380.53,FALSE
2,4,18/11/2011,47936.9,FALSE
2,4,25/11/2011,60792.11,TRUE
2,4,2/12/11,44295.08,FALSE
2,4,9/12/11,44697.01,FALSE
2,4,16/12/2011,47834.96,FALSE
2,4,23/12/2011,59678.11,FALSE
2,4,30/12/2011,45254.3,TRUE
2,4,6/1/12,49377.61,FALSE
2,4,13/01/2012,43649.89,FALSE
2,4,20/01/2012,43199.76,FALSE
2,4,27/01/2012,40933.71,FALSE
2,4,3/2/12,45476.69,FALSE
2,4,10/2/12,46926.71,TRUE
2,4,17/02/2012,44344.22,FALSE
2,4,24/02/2012,42748.2,FALSE
2,4,2/3/12,45833.82,FALSE
2,4,9/3/12,45363.57,FALSE
2,4,16/03/2012,44531.12,FALSE
2,4,23/03/2012,42582.69,FALSE
2,4,30/03/2012,42958.64,FALSE
2,4,6/4/12,48565.55,FALSE
2,4,13/04/2012,45239.6,FALSE
2,4,20/04/2012,45655.92,FALSE
2,4,27/04/2012,42459.29,FALSE
2,4,4/5/12,46298.93,FALSE
2,4,11/5/12,44349.31,FALSE
2,4,18/05/2012,46008.96,FALSE
2,4,25/05/2012,47627.29,FALSE
2,4,1/6/12,47662.59,FALSE
2,4,8/6/12,48621.95,FALSE
2,4,15/06/2012,44776.31,FALSE
2,4,22/06/2012,45355.82,FALSE
2,4,29/06/2012,46315.63,FALSE
2,4,6/7/12,51526.65,FALSE
2,4,13/07/2012,44568.55,FALSE
2,4,20/07/2012,45996.72,FALSE
2,4,27/07/2012,43538.73,FALSE
2,4,3/8/12,48595.26,FALSE
2,4,10/8/12,46654.19,FALSE
2,4,17/08/2012,47210.3,FALSE
2,4,24/08/2012,46393.79,FALSE
2,4,31/08/2012,48887.63,FALSE
2,4,7/9/12,46049.92,TRUE
2,4,14/09/2012,42250.04,FALSE
2,4,21/09/2012,43268.67,FALSE
2,4,28/09/2012,42846.96,FALSE
2,4,5/10/12,47631.56,FALSE
2,4,12/10/12,43076.52,FALSE
2,4,19/10/2012,43727.01,FALSE
2,4,26/10/2012,46098.84,FALSE
2,5,5/2/10,34025.45,FALSE
2,5,12/2/10,37978.19,TRUE
2,5,19/02/2010,31620.12,FALSE
2,5,26/02/2010,26394.97,FALSE
2,5,5/3/10,28609.08,FALSE
2,5,12/3/10,35103.72,FALSE
2,5,19/03/2010,33232.94,FALSE
2,5,26/03/2010,51778.35,FALSE
2,5,2/4/10,41053.17,FALSE
2,5,9/4/10,28514.81,FALSE
2,5,16/04/2010,20090.55,FALSE
2,5,23/04/2010,31805.87,FALSE
2,5,30/04/2010,29088.16,FALSE
2,5,7/5/10,27408.86,FALSE
2,5,14/05/2010,21447.79,FALSE
2,5,21/05/2010,19852.04,FALSE
2,5,28/05/2010,23033.98,FALSE
2,5,4/6/10,29784.34,FALSE
2,5,11/6/10,28096.78,FALSE
2,5,18/06/2010,26323.42,FALSE
2,5,25/06/2010,26773.43,FALSE
2,5,2/7/10,25343.84,FALSE
2,5,9/7/10,25088.27,FALSE
2,5,16/07/2010,22070.82,FALSE
2,5,23/07/2010,22236.84,FALSE
2,5,30/07/2010,24542.81,FALSE
2,5,6/8/10,24316.97,FALSE
2,5,13/08/2010,19453.79,FALSE
2,5,20/08/2010,22920.64,FALSE
2,5,27/08/2010,20008.17,FALSE
2,5,3/9/10,23507.43,FALSE
2,5,10/9/10,21516.68,TRUE
2,5,17/09/2010,21767.57,FALSE
2,5,24/09/2010,23831.77,FALSE
2,5,1/10/10,29935.83,FALSE
2,5,8/10/10,27101.46,FALSE
2,5,15/10/2010,25431.82,FALSE
2,5,22/10/2010,24888.57,FALSE
2,5,29/10/2010,25038.28,FALSE
2,5,5/11/10,26202.38,FALSE
2,5,12/11/10,34141.84,FALSE
2,5,19/11/2010,34318.05,FALSE
2,5,26/11/2010,102750.26,TRUE
2,5,3/12/10,48750.32,FALSE
2,5,10/12/10,76143.28,FALSE
2,5,17/12/2010,90724.19,FALSE
2,5,24/12/2010,150343.42,FALSE
2,5,31/12/2010,38706.43,TRUE
2,5,7/1/11,25042.94,FALSE
2,5,14/01/2011,21445.52,FALSE
2,5,21/01/2011,24014.1,FALSE
2,5,28/01/2011,27754.2,FALSE
2,5,4/2/11,38762.47,FALSE
2,5,11/2/11,40400.46,TRUE
2,5,18/02/2011,35418.87,FALSE
2,5,25/02/2011,31959.91,FALSE
2,5,4/3/11,35432.41,FALSE
2,5,11/3/11,28332.99,FALSE
2,5,18/03/2011,26901.54,FALSE
2,5,25/03/2011,26443.53,FALSE
2,5,1/4/11,31811.68,FALSE
2,5,8/4/11,28905.88,FALSE
2,5,15/04/2011,26829.78,FALSE
2,5,22/04/2011,29179.9,FALSE
2,5,29/04/2011,21277.66,FALSE
2,5,6/5/11,21543.95,FALSE
2,5,13/05/2011,19321.39,FALSE
2,5,20/05/2011,17777.31,FALSE
2,5,27/05/2011,21387.42,FALSE
2,5,3/6/11,21997.1,FALSE
2,5,10/6/11,25711.63,FALSE
2,5,17/06/2011,25785.19,FALSE
2,5,24/06/2011,23619.99,FALSE
2,5,1/7/11,21354.28,FALSE
2,5,8/7/11,19500.87,FALSE
2,5,15/07/2011,21756.13,FALSE
2,5,22/07/2011,21350.63,FALSE
2,5,29/07/2011,19561.58,FALSE
2,5,5/8/11,24415.55,FALSE
2,5,12/8/11,20501.22,FALSE
2,5,19/08/2011,19877.34,FALSE
2,5,26/08/2011,19545.59,FALSE
2,5,2/9/11,20155.06,FALSE
2,5,9/9/11,20122.27,TRUE
2,5,16/09/2011,22894.86,FALSE
2,5,23/09/2011,23579.5,FALSE
2,5,30/09/2011,23170.82,FALSE
2,5,7/10/11,29890.6,FALSE
2,5,14/10/2011,25263.69,FALSE
2,5,21/10/2011,37684.18,FALSE
2,5,28/10/2011,33234.62,FALSE
2,5,4/11/11,37783.35,FALSE
2,5,11/11/11,42089.25,FALSE
2,5,18/11/2011,33040.97,FALSE
2,5,25/11/2011,102614.71,TRUE
2,5,2/12/11,34868.24,FALSE
2,5,9/12/11,51509.07,FALSE
2,5,16/12/2011,65588.98,FALSE
2,5,23/12/2011,106536.9,FALSE
2,5,30/12/2011,39314.47,TRUE
2,5,6/1/12,24429.4,FALSE
2,5,13/01/2012,21581.64,FALSE
2,5,20/01/2012,24258.35,FALSE
2,5,27/01/2012,25254.46,FALSE
2,5,3/2/12,35533.52,FALSE
2,5,10/2/12,39231.34,TRUE
